distrito_nro,escuela_nro,escuela,direccion,circuito_nro,seccion_nro,localidad,desde,hasta,cant_mesas,latitud,longitud
4,16752,ESC.PROV.C.SAAVEDRA,PUBLICA 0 CANDELARIA NORTE,223,15,VILLA CANDELARIA NORTE,6540,6542,3,,
4,16754,ESC PROV PRIMERA JUNTA,CALLE PUBLICA S/N ENCRUCIJADA,224,15,LA ENCRUCIJADA,6543,6543,2,,
4,16755,ESC GRAL SAN MARTIN,SARMIENTO 400 GUTEMBREG,225,15,GUTEMBERG,6544,6546,4,,
4,16756,ESC PROV GENERAL PAZ,PUBLICA S/N LA CAÑADA,225A,15,LA CAÑADA,6547,6547,2,,
4,16757,ESC PRO MARTIN GUEMES,PUBLICA S/N LOS HOYOS,226,15,LOS HOYOS,6548,6549,2,,
4,16758,ESC.PROV.D.F.SARMIENTO,DOMINGO FAUSTINO SARMIENTO S/N PUESTO DE CASTRO,226A,15,PUESTO DE CASTRO,6550,6551,3,,
4,16759,ESC.PROV.CNEL.F.DE BEDOYA,CALLE PUBLICA S/N RAYO CORTADO,227,15,RAYO CORTADO,6552,6554,4,,
4,16760,ESC PROV GUILLERMO BROWN,PUBLICA S/N LA RINCONADA,227A,15,LA RINCONADA,6555,6556,2,,
4,16761,ESC PROV LUCIANO ARGUELLO,CALLE PIBLICA S/N CERRO COLORADO,227B,15,CERRO COLORADO,6557,6558,4,,
4,16762,ESC PROV G MARTINEZ PIZARRO,PUBLICA S/N CHAÑAR VIEJO,227C,15,CHAÑAR VIEJO,6559,6559,2,,
4,16763,ESC PROV ING FEDERICO NEHHER,PUBLICA S/N SANTA ELENA,227D,15,SANTA ELENA,6560,6561,7,,
4,16764,ESC.PROV. CNEL. A.H.CARPANI COSTA,MAESTRO PIÑA 279 SEBASTIAN ELCANO,228,15,SEBASTIAN ELCANO,6562,6569,10,,
4,16765,ESC JOSE DE SAN MARTIN,RIVADAVIA 768 CTRO VILLA DE MARIA,229,15,VILLA DE MARIA,6570,6577,12,,
4,18104,IPEM 224-LEOPOLDO LUGONES,INGENIERO CANO S/N V MARIA DE RIO SECO,229,15,VILLA DE MARIA,6578,6584,12,,
4,16766,ESC PROV LEOPOLDO LUGONES,SANTIAGO DEL ESTERO S/N EUFRASIO LOZA,229A,15,EUFRASIO LOZA,6585,6585,2,,
4,16767,IPEM 284 DOMINGO F SARMIENTO,SANTA TERESA 250 CALCHIN,230,16,CALCHIN,6586,6592,7,,
4,16769,ESC.PROV.M.BELGRANO,JOSE HERNANDEZ 40 CALCHIN OESTE,230A,16,CALCHIN OESTE,6593,6594,7,,
4,16770,ESCUELA NARCISO LAPRIDA,GRAL JOSE DE SAN MARTIN S/N CAPILLA DEL CARMEN,231,16,CAPILLA DEL CARMEN,6595,6596,2,,
4,16772,ESC PROV PTE JULIO ROCA,MARIANO MORENO 815 CARRILOBO,232,16,CARRILOBO,6597,6602,7,,
4,16773,ESC PROV SEMANA DE MAYO,ADALGISA 427 COLAZO,233,16,COLAZO,6603,6606,7,,
4,16774,ESC LIB GRAL SAN MARTIN,25 DE MAYO 160 COSTA SACATE,234,16,COSTA SACATE,6607,6610,6,,
4,16775,ESC BERNARDINO RIVADAVIA,RIVADAVIA 66 M ARGENTINA L LARGA,235,16,LAGUNA LARGA,6611,6618,8,,
4,16776,ESC NARCISO LAPRIDA,NARCISO LAPRIDA S/N LAGUNA LARGA,235,16,LAGUNA LARGA,6619,6625,7,,
4,16777,INST GRAL JOSE MARIA PAZ,BV RIO CUARTO 599 CENTRO LAGUNA LARGA,235,16,LAGUNA LARGA,6626,6630,6,,
4,16779,I.P.E.A.(IPEM 231 TORAZO),ESPAÑA 337 LAS JUNTURAS,236,16,LAS JUNTURAS,6631,6635,8,,
4,16780,ESC.PROV.D.F.SARMIENTO,PUBLICA 0 COLONIA VIDELA,236A,16,COLONIA VIDELA,6636,6636,2,,
4,16782,ESC GRAL JOSE DE SAN MARTIN,CORDOBA 649 LUQUE,237,16,LUQUE,6644,6653,10,,
4,17180,IPEM N° 300,SAN JUAN 871 LUQUE,237,16,LUQUE,6637,6643,7,,
4,16783,ESC RAFAEL SANCHEZ ES ESC 57,ENTRE RIOS 111 MANFREDI RIO SEGUNDO,237A,16,MANFREDI,6654,6656,4,,
4,16784,ESC PROV JERONIMO L DE CABRERA,SAN MARTIN S/N IMPIRA PUEBLO LUDUEÑA,237B,16,IMPIRA,6657,6657,2,,
4,16785,ESC.PROV.D.F.SARMIENTO,SARMIENTO 218 MATORRALES,238,16,MATORRALES,6658,6660,4,,
4,16787,ESC DE COM L LUGONES(IPEM 158),BELGRANO 1400 ONCATIVO,239,16,ONCATIVO,6672,6679,8,,
4,16788,ESC EMILIO F OLMOS,RIVADAVIA 745 ONCATIVO,239,16,ONCATIVO,6680,6687,8,,
4,16786,ESC JOSE MARIA PAZ,25 DE MAYO 700 ONCATIVO,239,16,ONCATIVO,6661,6671,14,,
4,16790,IPEM N°54 J E MULLER,25 DE MAYO S/N 1337 ONCATIVO,239,16,ONCATIVO,6688,6696,12,,
4,16795,ESC JUAN BAUTISTA BUSTOS,9 DE JULIO NORTE PILAR,240,16,PILAR,6710,6716,7,,
4,16796,ESC MARIA J GONZALEZ CASEROS,25 DE MAYO 1325 PILAR,240,16,PILAR,6717,6726,11,,
4,16794,ESC ZENON LOPEZ,RAFAEL NUÑEZ 1058 PILAR,240,16,PILAR,6697,6709,14,,
4,16797,INST CARLOS PELLEGRINI,RAFAEL NUÑEZ 827 PILAR,240,16,PILAR,6727,6736,12,,
4,16799,ESC FRANCISCO MALBRAN,DIAGONAL PRECIDENTE PERON 512 POZO DEL MOLLE,241,16,POZO DEL MOLLE,6748,6753,8,,
4,16798,ESC GENERAL SAN MARTIN,BELGRANO 225 POZO DEL MOLLE,241,16,POZO DEL MOLLE,6737,6747,12,,
4,16800,ESC PROV NICOLAS AVELLANEDA,9 DE JULIO S/N RINCON RIO SEGUNDO,242,16,RINCON,6754,6755,2,,
4,16801,ESC MARIANO MORENO,CAÑADA DE MACHADO SUD CÑDA.DE MACHADO SUD,242A,16,CAÑADA DE MACHADO SUD,6756,6756,2,,
4,17274,C.E.N.M.A. N° 161,SAN MARTIN ESQ ALEM,243,16,RIO SEGUNDO,6757,6762,6,,
4,16805,ESC CONGRESO DE TUCUMAN,SAN MARTIN 1176 RIO SEGUNDO,243,16,RIO SEGUNDO,6797,6806,10,,
4,16803,ESC PRIMER GOBIERNO PATRIO,RIVADAVIA 915 RIO SEGUNDO,243,16,RIO SEGUNDO,6774,6785,13,,
4,16804,ESC VICTOR MERCANTE,MARCONI 591 B°BELGRANO R SEGUNDO,243,16,RIO SEGUNDO,6786,6796,12,,
4,16802,IPEM N°108-C G DE REZZANO,LEANDRO N ALEN Y MISIONES RIO SEGUNDO,243,16,RIO SEGUNDO,6763,6773,11,,
4,17200,IPEM N°156 JOSE M ESTRADA,BELGRANO 1420 RIO SEGUNDO,243,16,RIO SEGUNDO,6807,6809,10,,
4,16807,ESC CORONEL PRINGLES,GUILLERMO CID S/N SANTIAGO TEMPLE,244,16,SANTIAGO TEMPLE,6810,6817,9,,
4,16809,ESC PROV ESTANISLAO DEL CAMPO,CARLOS PLAZENOTTI 44 LOS CHAÑARITOS,244A,16,LOS CHAÑARITOS,6818,6819,2,,
4,16813,COLEGIO SAN JOSE,SAN MARTIN 485 VILLA DEL ROSARIO,245,16,VILLA DEL ROSARIO,6849,6859,15,,
4,16811,ESC MARQUES DE SOBREMONTE,INDEPENDENCIA 485 VILLA DEL ROSARIO,245,16,VILLA DEL ROSARIO,6829,6840,13,,
4,16812,ESC SUP DE COM JOSE M PAZ,CORRIENTES 852 VILLA DEL ROSARIO,245,16,VILLA DEL ROSARIO,6841,6848,8,,
4,16810,ESCUELA RECONQUISTA,CORDOBA 851 VILLA DEL ROSARIO,245,16,VILLA DEL ROSARIO,6820,6828,10,,
4,16816,ESC GRAL CONRADO VILLEGAS,INTENDENTE FENOGLIO 344 B° S RITA LABOULAYE,248,17,LABOULAYE,6877,6886,10,,
4,16820,ESC JUAN PASCUAL PRINGLES,AV INDEPENDENCIA 284 B° SUR LABOULAYE,248,17,LABOULAYE,6897,6907,11,,
4,16814,ESC MANUEL BELGRANO,GUILLERMO GRANT 198 LABOULAYE.BPUYRREDON,248,17,LABOULAYE,6860,6867,9,,
4,31397,ESC PRESIDENTE R SAENZ PEÑA,AV QUINTANA 126 B°BELGRANO LABOULAYE,248,17,LABOULAYE,6908,6912,11,,
4,16815,I.P.E.M. 278-M.ARGENTINAS,AV INDEPENDENCIA 475 B° CENTRO LABOULAYE,248,17,LABOULAYE,6868,6876,9,,
4,16819,IPEM 257 DR RENE FAVALORO,AV INDEPENDENCIA 512 B°TERMINAL LABOULAYE,248,17,LABOULAYE,6887,6896,10,,
4,16821,ESC VICTORIANO RODRIGUEZ,ALVEAR 220 LA CESIRA,249,17,LA CESIRA,6913,6917,9,,
4,16822,ESC N°78-PINTOR JUAN M BLANES,NILDA BONETTO S/N LEGUIZAMON,251,17,LEGUIZAMON,6918,6918,2,,
4,16824,ESC DR VIRGILIO BARBALATO,CARLOS PELLEGRINI 331 B° SUR LAVALLE,252,17,GENERAL LEVALLE,6926,6933,9,,
4,16823,ESC GRAL NICOLAS LEVALLE,BERNARDINO ANCE 601 B° NORTE LAVALLE,252,17,GENERAL LEVALLE,6919,6925,7,,
4,16825,ESC.PROV.L.PASTEUR,25 MAYO S/N 0 MELO,253,17,MELO,6934,6937,5,,
4,16826,ESC RAUL SOULE(EX NAC N°241),JOSEFA GORLERO S/N RIO BAMBA,254,17,RIO BAMBA,6938,6938,2,,
4,16827,ESC.PROV.P.B.PALACIOS,CORRIENTES 0 ROSALES,255,17,ROSALES,6939,6940,4,,
4,16828,ESC.PROV.GRAL SAN MARTIN,CALLE PUBLICA S/N SAN JOAQUIN,256,17,SAN JOAQUIN,6941,6941,2,,
4,16829,INS SAN ALBERTO Y SAN ENRIQUE,AV OOSTENDORP 281 SERRANO,257,17,SERRANO,6942,6950,10,,
4,16830,ESCUELA N°105(JOSE RUBIROLA),DR LUIS ROSSI S/N VILLA ROSSI,258,17,VILLA ROSSI,6951,6952,3,,
4,16831,ESC.PROV.M.DE AZCUENAGA,PUBLICA 0 ALTAUTINA,259,18,ALTAUTINA,6953,6953,2,,
4,16832,ESC.PROV.FRAY J.M.NOGAL,DOMINGO F SARMIENTO 0 AMBUL,260,18,AMBUL,6954,6956,5,,
4,16833,ESC PROV JUAN P PRINGLES,PUBLICA S/N EL VOLCAN,260A,18,EL VOLCAN,6957,6957,2,,
4,16834,ESC JOSE GABRIEL BROCHERO,MARIANO MORENO 291 B° CENTRO BROCHERO,261,18,VILLA CURA BROCHERO,6965,6971,7,,
4,16835,INST TRANSITO DE MARIA,IRINEO ALTAMIRANO 60 B° CENTRO BROCHERO,261,18,VILLA CURA BROCHERO,6972,6975,6,,
4,17179,IPEM N° 344,RUTA PROVI N 15 S/N B°CORTADERO BROCHERO,261,18,VILLA CURA BROCHERO,6958,6964,8,,
4,16836,ESC PROV JUAN MARTIN RECALDE,PUBLICA S/N SAN LORENZO,261A,18,SAN LORENZO,6976,6979,6,,
4,16837,ESC.PROV.GUIDO SPANO,PUBLICA 0 VILLA BENEGAS,261B,18,VILLA RAFAEL BENEGAS,6980,6980,2,,
4,16838,ESC GRAL JOSE DE SAN MARTIN,AV MITRE 1251 MINA CLAVERO,262,18,MINA CLAVERO,6981,6990,11,,
4,16839,ESC MAESTRO D F SARMIENTO,AV HERNAN CORTEZ 1060 B°MAYTHE M CLAVERO,262,18,MINA CLAVERO,6991,6996,6,,
4,17151,IPEM N° 285-J G BROCHERO,LOS FUNDADORES S/N B°SANTA ANA M CLAVER,262,18,MINA CLAVERO,6997,7003,7,,
4,18180,POLICIA FEDERAL ARGENTINA,LA CALERA ESQ LOS CEIBOS MINA CLAVERO,262,18,MINA CLAVERO,7004,7007,7,,
4,16841,ESC.PROV.D.F.SARMIENTO,SARMIENTO 223 NONO,263,18,NONO,7008,7011,7,,
4,17299,IPEM 135-DON JOSE F RECALDE,AV LOS PORTEÑOS S/N 0 NONO SAN ALBERTO,263,18,NONO,7012,7015,6,,
4,16842,ESCUELA 20 DE JUNIO,PUBLICA S/N PAMPA DE ACHALA,263A,18,PAMPA DE ACHALA,7016,7016,2,,
4,16843,ESC PROV CEFERINO NAMUNCURA,PUBLICA S/N LOS CERROS,263B,18,LOS CERROS,7017,7017,2,,
4,16844,ESC J V LOPEZ(EX-NAC N°493),RUTA N°14 Y ESMERALDA 0 ARROYO DE LOS PATOS,263C,18,ARROYO LOS PATOS,7018,7020,4,,
4,16845,ESC.PROV.M.A DE CARRANZA PREGOT,CALLE PUBLICA S/N LAS CALLES S ALBERTO,263D,18,LAS CALLES,7021,7022,7,,
4,16846,ESC.PROV.M.BELGRANO,RUTA NAC 14 LAS RABONAS,263E,18,LAS RABONAS,7023,7025,5,,
4,16847,ESC.P.PIZZURNO,PUBLICA 0 PANAHOLMA S ALBERTO,264,18,PANAHOLMA,7026,7027,2,,
4,16848,ESC TOMAS DE IRIARTE,CALLE PUBLICA S/N LOS ESPINILLOS,264A,18,LOS ESPINILLOS,7028,7028,2,,
4,16849,ESC CNEL OLMEDO,CECILIA FUNES 140 SAN PEDRO.B°CENTRO,265,18,SAN PEDRO,7029,7035,13,,
4,18105,INST. AGROTECNICO STELLA MARIS,JUAN PABLO II-RUTA CNO CHANCANI SAN PEDRO,265,18,SAN PEDRO,7036,7042,8,,
4,16850,ESC CNEL AGUSTIN A OLMEDO,LIBERTAD 270 B°CENTRO V SARMIENTO,265A,18,VILLA SARMIENTO,7043,7051,13,,
4,18212,IPEA 307,LIBERTAD 250 VILLA SARMIENTO,265A,18,VILLA SARMIENTO,7052,7056,6,,
4,16851,ESC PROV MARIO REMORINO,PUBLICA S/N LA CORTADERA,265B,18,LA CORTADERA,7057,7057,2,,
4,16852,ESC.PROV.FRAY L.BELTRAN,PUBLICA 0 SAUCE ARRIBA,265C,18,SAUCE ARRIBA,7058,7060,3,,
4,16853,ESC MAESTRO H GALABURRI,MONSEÑOR FARINA S/N SAN VICENTE,266,18,SAN VICENTE,7061,7065,5,,
4,16854,ESC MARCELO T DE ALVEAR,CALLE PUBLICA S/N SAN RAFAEL,266A,18,SAN RAFAEL,7066,7066,2,,
4,16855,ESC PROV NARCISO LAPRIDA,PUBLICA S/N CONLARA,267,19,CONLARA,7067,7068,2,,
4,16862,COLEGIO SAGRADO CORAZON,HORMAECHE 375 B° JARDIN V DOLORES,268,19,VILLA DOLORES,7125,7133,9,,
4,16863,ESC C CENTENARIO-IPEM N° 146,PEDRO C MOLINA 145 VILLA DOLORES,268,19,VILLA DOLORES,7134,7141,8,,
4,17178,ESC DOLORES AGUIRRE DE FUNES,PEDRO C MOLINA S/N(B°TRADICION VILLA DOLORES,268,19,VILLA DOLORES,7142,7150,12,,
4,16860,ESC GENERAL SAN MARTIN,EDISON 130 VILLA DOLORES,268,19,VILLA DOLORES,7104,7117,14,,
4,16861,ESC MANUEL BELGRANO,AV BELGRANO 1399 B° FATIMA V DOLORES,268,19,VILLA DOLORES,7118,7124,7,,
4,16856,ESC MARIANO MORENO,PRESIDENTE PERON 565 B° JARDIN V DOLORES,268,19,VILLA DOLORES,7069,7078,10,,
4,16859,ESC.NORMAL SARSFIELD,AV.S.MARTIN 271 VILLA DOLORES,268,19,VILLA DOLORES,7088,7103,16,,
4,16857,INST PBRO J V BRIZUELA,SARMIENTO 270 B° CENTRO V DOLORES,268,19,VILLA DOLORES,7079,7087,9,,
4,16865,ESC PROV JOSE M PAZ,VELEZ SARSFIELD Y BRAULIO FUNES LA PAZ,269,19,LA PAZ,7155,7160,7,,
4,16864,INST JUAN BAUTISTA ALBERDI,12 DE OCTUBRE 30 LA PAZ,269,19,LA PAZ,7151,7154,4,,
4,16866,ESC.PROV.J.M.ESTRADA,PUBLICA 0 QUEBRACHO LADEADO,269A,19,QUEBRACHO LADEADO,7161,7162,2,,
4,16867,ESC PROV JUAN JOSE PASO,RUTA NACIONAL 148 S/N EL MANANTIAL,269B,19,EL MANANTIAL,7163,7163,2,,
4,16868,ESC MAGDALENA T DE CHARLES,CHAMPAQUI 283 VILLA LAS ROSAS,270,19,VILLA DE LAS ROSAS,7164,7173,11,,
4,18106,INST. VILLA DE LAS ROSAS,AV BELGRANO 350 B°CENTRO V LAS ROSAS,270,19,VILLA DE LAS ROSAS,7174,7178,5,,
4,16869,ESC LEOPOLDO LUG0NES,CALLE PUBLICA S/N LAS TAPIAS,271,19,LAS TAPIAS,7179,7183,6,,
4,16870,ESC JOSE DE SAN MARTIN,GRAL SAN MARTIN S/N LOS HORNILLOS,272,19,LOS HORNILLOS,7184,7187,5,,
4,16871,ESC.PROV.EMILIO F.OLMOS,CALLE PUBLICA S/N 0 LUYABA,273,19,LUYABA,7188,7191,5,,
4,16872,ESC GENERAL SAN MARTIN,CALLE PUBLICA S/N SAN JAVIER,274,19,SAN JAVIER,7192,7194,4,,
4,16873,ESC MANUEL CABRAL DE TERZAGA,RUTA PROVINCIAL 14 LA POBLACION,274A,19,LA POBLACION,7195,7196,2,,
4,16874,ESC EMILIO FELIPE OLMOS,AV SAN MARTIN S/N SAN JOSE,275,19,SAN JOSE,7197,7203,7,,
4,16875,ESC GENERAL BARTOLOME MITRE,AV JUAN PERON S/N LOS CERRILLOS,275A,19,LOS CERRILLOS,7204,7211,8,,
4,17948,ESC GENERAL SAN MARTIN,PUBLICA 0 YACANTO SAN JAVIER,276,19,YACANTO,7212,7215,6,,
4,16878,ESC FRAY CAYETANO RODRIGUEZ,MITRE 718 ALICIA,277,20,ALICIA,7220,7224,7,,
4,16877,ESC JOSE MANUEL ESTRADA,LA RIOJA 527 ALICIA,277,20,ALICIA,7216,7219,5,,
4,16879,ESC.PROV.RECONQUISTA,SARMIENTO 543 ALTOS DE CHIPION,278,20,ALTOS DE CHIPION,7225,7230,6,,
4,17302,CERVELLON/NTRA S DE LA MERCED,9 DE JULIO 465 B° CENTRO ARROYITO,279,20,ARROYITO,7281,7290,12,,
4,16881,ESC JOSE MARIA PAZ,VELEZ SARSFILD 1049 B° CENTRO ARROYITO,279,20,ARROYITO,7243,7251,9,,
4,16880,ESC MANUEL BELGRANO,RIVADAVIA 473 B° CENTRO ARROYITO,279,20,ARROYITO,7231,7242,12,,
4,16883,ESCUELA N°198(ESC GIMENEZ LAGO,ARROYITO ARROYITO,279,20,ARROYITO,7267,7280,15,,
4,16882,INST DR D VELEZ SARSFIELD,BERNARDO ERB 320 ARROYITO,279,20,ARROYITO,7252,7266,16,,
4,16884,ESC PROV ALTE GUILLERMO BROWN,ALICIA ROSSI 441 EL FUERTECITO,279A,20,EL FUERTECITO,7291,7292,4,,
4,16886,ESC PABLO JULIO RODRIGUEZ,GENERAL LAVALLE 150 B°IPV NORTE,280,20,BALNEARIA,7299,7305,7,,
4,16885,ESC VICENTE LOPEZ Y PLANES,25 DE MAYO 271 B°IPV NORTE.BALNE,280,20,BALNEARIA,7293,7298,6,,
4,16887,INST JUAN BAUTISTA ALBERDI,SAN JOSE 66 BALNEARIA,280,20,BALNEARIA,7306,7309,6,,
4,16888,ESCUELA N°349(ESC JUAN BEIRO),CALLE PUBLICA S/N COL BEIRO ESTE,281,20,COLONIA BEIRO,7310,7310,2,,
4,16889,COLEGIO MANUEL BELGRANO,AV SEEBER 317 B°M BELGRANO,282,20,BRINKMANN,7311,7317,8,,
4,16890,ESC 25 DE MAYO,25 DE MAYO 975 25 DE MAYO BRINKMANN,282,20,BRINKMANN,7318,7327,11,,
4,16891,IPETIN 262 BELISARIO ROLDAN,DR PITT FUNES 547 B°BERTOSSI,282,20,BRINKMANN,7328,7336,11,,
4,16894,ESC.PROV.M.MORENO,TUCUMAN 483 CONCEPCION DEL TIO,283,20,VILLA CONCEPCION DEL TIO,7337,7342,6,,
4,16895,ESC CONGRESO DE TUCUMAN,COLONIA PICHANAS COLONIA PICHANAS,283A,20,COLONIA LAS PICHANAS,7343,7343,2,,
4,16896,ESC CARLOS J FLORIT,ALMIRANTE BROWN 83 DEVOTO,285,20,DEVOTO,7344,7353,13,,
4,16897,ESC DOMINGO F SARMIENTO,SARMIENTO 325 DEVOTO,285,20,DEVOTO,7354,7360,10,,
4,16898,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N DIEZ DE JULIO,286,20,COLONIA 10 DE JULIO,7361,7361,2,,
4,16899,ESC PROV L DE LA TORRE,PUBLICA S/N DOS HERMANOS,287,20,COLONIA DOS HERMANOS,7362,7362,2,,
4,16901,ESC PROV CHACABUCO,25 DE MAYO 381 EL ARAÑADO,288,20,EL ARAÑADO,7363,7368,7,,
4,16902,ESCUELA PROV. ANTONIO SOBRAL,PUBLICA 0 VILLA SAN ESTEBAN,288A,20,VILLA SAN ESTEBAN,7369,7369,4,,
4,16903,ESC PROV DOMINGO F SARMIENTO,MATEO OLIVERO 576 EL FORTIN,289,20,EL FORTIN,7370,7373,4,,
4,16904,ESC PROV JOSE MARIA PAZ,15 DE OCTUBRE 588 EL TIO,290,20,EL TIO,7374,7376,3,,
4,16905,IPEM N°166 CAP G DEL VALLE,CAPITAN GABRIEL DEL VALLE 152 EL TIO,290,20,EL TIO,7377,7379,5,,
4,16906,COL STA TERESITA DEL N JESUS,BV 12 DE OCTUBRE 681 FREYRE,291,20,FREYRE,7380,7387,9,,
4,16907,ESC FLORENTINO AMEGHINO,AV BELGRANO 169 FREYRE SAN JUSTO,291,20,FREYRE,7388,7397,12,,
4,16908,ESC PROV RAMON J CARCANO,PUBLICA S/N COLONIA ANITA,291A,20,COLONIA ANITA,7398,7398,3,,
4,16909,ESC THOMAS ALVA EDISON,CALLE PUBLICA S/N ITURRASPE SAN JUSTO,292,20,COLONIA ITURRASPE,7399,7399,2,,
4,16911,ESC PROV DAMAS PATRICIAS,BV CORDOBA 101 LA FRANCIA,293,20,LA FRANCIA,7400,7410,11,,
4,16912,ESC PROV MARIANO MORENO,ALMIRANTE BROWN 231 LA PAQUITA SAN JUSTO,294,20,LA PAQUITA,7411,7414,4,,
4,16913,JARDIN  PROV NICOLAS AVELLANEDA,SARMIENTO S/N COLONIA VALTELINA,294A,20,COLONIA VALTELINA,7415,7415,5,,
4,16914,ESC MARGARITA LA TORRE MERCADO,8 DE SEPTIEMBRE 107 LA TORDILLA,295,20,LA TORDILLA,7416,7420,6,,
4,16915,ESC.PROV.J.M.ESTRADA,AV LOS PINARES S/N 0 TORO PUJIO,295A,20,TORO PUJIO,7421,7421,3,,
4,16916,IPEM N°287-L LUGONES,RIVADAVIA 91 LASPIUR,296,20,SATURNINO MARIA LASPIUR,7422,7428,8,,
4,16918,ESC PROV MARIANO MORENO,GABRIELA MISTRAL 318 LAS VARAS SAN JUSTO,297,20,LAS VARAS,7429,7432,4,,
4,17187,ESC BARTOLOME MITRE,SGTO CABRAL 521 LAS VARILLAS,298,20,LAS VARILLAS,7467,7476,14,,
4,16922,ESC BERNARDINO RIVADAVIA,INDEPENDENCIA 294 LAS VARILLAS,298,20,LAS VARILLAS,7459,7466,9,,
4,16919,ESC NORM SUP D VELEZ SARSFIELD,ESCRIBANO LUIS MORELLI 188 LAS VARILLAS,298,20,LAS VARILLAS,7433,7451,21,,
4,16920,ESCUELA GRAL PAZ,BUENOS AIRES 460 LAS VARILLAS,298,20,LAS VARILLAS,7452,7458,7,,
4,16923,ESC CONSTANCIO LUXARDO,PUBLICA S/N LUXARDO,299,20,ESTACION LUXARDO,7477,7478,2,,
4,17172,INST SEC MANUEL DORREGO,SARMIENTO 295 MARINA,300,20,COLONIA MARINA,7479,7482,4,,
4,16925,ESC.REP DEL PARAGUAY,25 DE MAYO 299 MARULL,301,20,MARULL,7483,7488,6,,
4,16926,ESC PROV GRAL SAN MARTIN,PUBLICA S/N MAUNIER,302,20,COLONIA MAUNIER CENTRO,7489,7489,3,,
4,16927,ESC.PROV.J.L.DE CABRERA,INDEPENDENCIA 288 MIRAMAR,303,20,MIRAMAR,7490,7496,8,,
4,16929,COLEGIO NACIONAL MIXTO,DORREGO 859 MORTEROS,304,20,MORTEROS,7497,7511,15,,
4,16933,ESC BERNARDINO RIVADAVIA,SARMIENTO 208 MORTEROS,304,20,MORTEROS,7540,7546,7,,
4,16930,ESC D VELEZ SARSFIELD,EMILIO F OLMOS 375 MORTEROS,304,20,MORTEROS,7512,7522,11,,
4,16931,ESCUELA CRISTO REY,BV 9 DE JULIO 1008 MORTEROS,304,20,MORTEROS,7523,7532,10,,
4,16932,INST ALBERTO IN AEBNIT,SERAFIN RESTA 223 B°NEWBERY MORTEROS,304,20,MORTEROS,7533,7539,7,,
4,16936,ESC PROV 9 DE JULIO,AV CORDOBA 117 PORTEÑA SAN JUSTO,305,20,PORTEÑA,7555,7561,10,,
4,16935,INST BERNARDINO RIVADAVIA,SARMIENTO 217 PORTEÑA,305,20,PORTEÑA,7547,7554,9,,
4,16937,ESC PROV SANTIAGO DERQUI,JUAREZ CELMAN 357 PROSPERIDAD,306,20,COLONIA PROSPERIDAD,7562,7563,2,,
4,16938,ESC.PROV.AYACUCHO,SARMIENTO 0 QUEBRACHO HERRADO,307,20,QUEBRACHO HERRADO,7564,7565,3,,
4,16940,ESCUELA ITUZAINGO,ITUZAINGO 251 SACANTA,308,20,SACANTA,7570,7574,8,,
4,16939,INST MANUEL BELGRANO,BELGRANO 960 SACANTA,308,20,SACANTA,7566,7569,5,,
4,16941,ESC PROV PRIMERA JUNTA,9 DE JULIO 576 SAN BARTOLOME,309,20,COLONIA SAN BARTOLOME,7575,7580,9,,
4,16945,COL SUP SAN MARTIN,PJE CHAMPAGNAT (SUR) 57 SAN FCO.SECC.SUR,310,20,SAN FRANCISCO,7603,7615,14,,
4,16943,ESC EMILIO F OLMOS (IPEM N°50),RIVADAVIA 679 SAN FCO SECC.SUR,310,20,SAN FRANCISCO,7581,7593,14,,
4,16944,ESC GENERAL MITRE,SANTA FE 538 SAN FCO.SECC.SUR,310,20,SAN FRANCISCO,7594,7602,10,,
4,16946,ESCUELA 2 DE ABRIL,FALUCHO Y PEATONAL LARREA N S/N SAN FCO.SECC.SUR,310,20,SAN FRANCISCO,7616,7624,10,,
4,16948,ESCUELA N AVELLANEDA,RIVADAVIA 648 SAN FCO.SECC.SUR,310,20,SAN FRANCISCO,7636,7651,17,,
4,16949,ESCUELA RAFAEL NUÑEZ,PARAGUAY 1776 B°CATEDRAL,310,20,SAN FRANCISCO,7652,7657,13,,
4,16947,ESCUELA RIO NEGRO,CASEROS 518 B°LA CONSOLATA,310,20,SAN FRANCISCO,7625,7635,12,,
4,16954,COL SAN FCO DE ASIS,JUAN JOSE PASO 1650 B°VELEZ SARSFIELD,310A,20,SAN FRANCISCO,7685,7693,9,,
4,16955,COLEGIO SAGRADO CORAZON,25 DE MAYO 1414 B°ITURRASPE NORTE,310A,20,SAN FRANCISCO,7694,7702,10,,
4,16953,ESC DOMINGO F SARMIENTO,ALMAFUERTE 104 B°ROCA.SECC.NORTE,310A,20,SAN FRANCISCO,7675,7684,10,,
4,16952,ESC JOSE BERRNARDO ITURRASPE,CABRERA 1736 B°GRAL ROCA,310A,20,SAN FRANCISCO,7658,7674,17,,
4,16958,ESC JOSE MARIA PAZ,REPUBLICA DEL LIBANO 1049 S.FRANCISCO NORTE,310A,20,SAN FRANCISCO,7727,7738,12,,
4,16957,ESC PTE HIPOLITO IRIGOYEN,JUJUY 205 B°ITURRASPE S NORTE,310A,20,SAN FRANCISCO,7714,7726,13,,
4,16956,ESCUELA PRIMERA JUNTA,ENTRE RIOS 2505 B°GRAL ROCA S NORTE,310A,20,SAN FRANCISCO,7703,7713,11,,
